"batter","totalBatterStrikeoutRate","totalBatterWalkRate","totalBatterwOBA","pitcher","bats","BsRperPA","DefperInn"
527049,0.285958170513775,0.075784051856054,0.348617884663813,527049,"R",0,0
571602,0.330519902570161,0.0965057344754855,0.437882530818593,571602,"R",-0.00539169700720891,0
489138,0.26652150073815,0.0701255589635681,0.360858498686556,489138,"R",-0.00128965517241379,0
489334,0.223372382018825,0.0948543195808964,0.367796394395079,489334,"R",0,0
471865,0.225726498359685,0.0796226147926119,0.373751772840641,471865,"L",0.00157228464419476,-0.00263865703248261
521692,0.198108633920142,0.0385133116862812,0.389859466576701,521692,"R",-0.00647063833549452,0.010724001006473
460269,0.24395923216822,0.0883361082251843,0.344883341905721,460269,"R",-0.00137777777777778,0
452234,0.211714778178717,0.0883860304589849,0.391362880003501,452234,"L",-0.00360268096514745,-0.00391190476190476
492841,0.268131212185191,0.0917685526220332,0.344660451990524,492841,"S",0,0
457918,0.238722145575849,0.0851071692683701,0.360976898423689,457918,"L",0,0
457926,0.215717418352348,0.0753097208849733,0.319476528968686,457926,"R",0,0
451089,0.229409462021565,0.0700554037756624,0.35480690659455,451089,"L",0,0
450314,0.119999659089308,0.0976639859476906,0.345006275912327,450314,"S",-0.00167475186104218,0.00212217294900222
461829,0.390900665962261,0.0444522129556761,0.28403657314295,461829,"R",0,0
461858,0.298343946714339,0.0827458259905409,0.360108429227894,461858,"R",-0.00373099041533546,-0.00116237623762376
488671,0.354792579135838,0.143909379240471,0.453502381145599,488671,"L",-0.00481508456082924,0.00205074092167399
519037,0.274079684468404,0.0844349204504111,0.359085540117777,519037,"L",0,0
435522,0.210542269969666,0.0995548909191469,0.355681004547616,435522,"S",-0.000101413316582914,-0.000445501820072803
502082,0.1690648155322,0.0810853529505546,0.373810968115451,502082,"L",-6e-04,0
543475,0.287982312574603,0.0966622627330161,0.339638582215655,543475,"R",0,0
543548,0.261960676960535,0.0904658965443463,0.342024628426682,543548,"L",0,0
448602,0.271924242135222,0.104916653588164,0.423123463521383,448602,"R",-0.0080021025438628,-0.00377169650468883
448605,0.245061358206751,0.0687195848774321,0.362796474751868,448605,"R",0,0
503449,0.209982846582985,0.0796761395765336,0.355981438064859,503449,"R",0,0
518595,0.179253891874813,0.0544689963913747,0.360589384942347,518595,"R",-0.00255478723404255,0.000780132278563092
571841,0.22406641612997,0.0875347344752892,0.317403216497904,571841,"S",0.00406666666666667,0
500743,0.132153190091924,0.0456580067523568,0.310745997577805,500743,"R",-0.00409506090314914,0.00930640799358412
453943,0.232017778989189,0.106716838581982,0.356054265327745,453943,"R",-0.00203773540489642,0.00476272941130137
452027,0.211538461538462,0.0824668636363636,0.356706142272439,452027,"R",0,0
453568,0.192586809783089,0.0720964284421698,0.398299611758589,453568,"L",0.00106954022988506,-0.00382317688039927
518960,0.141682678226237,0.0567082549633353,0.3123111356586,518960,"R",-0.00541275243389781,0.00853794299426173
475115,0.256837432752911,0.0800937814192794,0.350332635432388,475115,"R",0,0
458676,0.230281466183575,0.0818943024115765,0.359208024691358,458676,"R",0,0
475247,0.228893952469055,0.0872231491393419,0.309006538262422,475247,"L",-0.00117692307692308,0
408252,0.146460570774334,0.0463263979757368,0.336221642139951,408252,"R",-0.00193278145695364,0.000450951374207188
519299,0.161809071037002,0.116763272589048,0.299348198588985,519299,"L",0.000307449610797052,0
543094,0.240865292736087,0.104429860845219,0.344713372380795,543094,"L",0,0
542921,0.253514550243996,0.0680694060687226,0.375987664218089,542921,"R",-0.00188901146441705,0.00200664692961513
500874,0.183262035093268,0.0922044304922133,0.421809303622991,500874,"R",-0.00132113951305692,-0.00706567915864316
434670,0.186120530271974,0.0811751717500041,0.374527843679095,434670,"R",-0.00826212268743914,0
452252,0.174037902998421,0.0677033751043162,0.410567095677109,452252,"L",-0.00211162790697674,0
450306,0.223795641309638,0.078739245797417,0.327124136493035,450306,"L",0,0
543359,0.223564787530266,0.0854511876019576,0.367531453447329,543359,"L",0,0
572761,0.231275180842906,0.134855926654663,0.444374055945609,572761,"L",0.000297163103725059,-0.0052580747855196
448802,0.217401971781763,0.0607977206975023,0.324254266347687,448802,"L",0,0
518700,0.21736712895705,0.103749363220417,0.306706218283312,518700,"R",0,0
451596,0.211813230769231,0.0851074480519481,0.362632436690396,451596,"R",0,0
543281,0.188148699765251,0.0384354167055003,0.32479817433798,543281,"R",0.0030666535114549,-0.000146272135130486
543829,0.138980289372006,0.0105838355702384,0.285756228326078,543829,"L",0.0061667865707434,0.000450588295943389
474463,0.235237131498565,0.0819100652552218,0.350080434039645,474463,"L",0,0
502179,0.218802785067873,0.0829597711367314,0.354063807245386,502179,"R",0,0
452254,0.229208725173978,0.0701365811075753,0.335233533675718,452254,"R",0.00468147255969837,-0.00146962085760672
435559,0.122374557411132,0.0516900473276555,0.343926991237064,435559,"R",-0.00227392319754446,0.00608583802997143
455104,0.245372700688632,0.118696886618136,0.371919215256643,455104,"R",-0.00688252461322082,0.00491328885423955
506747,0.27745655377615,0.0494774037863874,0.353235209556501,506747,"R",-0.00306478873239437,0
452655,0.151730845603349,0.0868660478543414,0.342617585508674,452655,"L",0.000624617186291624,-0.00764946788367056
456701,0.268785163597895,0.0527506584882846,0.303009472069014,456701,"R",0,0
456030,0.114600851860379,0.0855196702329235,0.326802173966385,456030,"R",-0.00415291576673866,0.00283064013426037
465753,0.322868412050497,0.0813491426804661,0.399058032567083,465753,"S",0,0
518614,0.251594481036241,0.124492056506665,0.375833105988333,518614,"L",0.00174796916022191,0
501303,0.204660424120264,0.075089236093322,0.338259379338058,501303,"S",0.00646107879428874,-0.000587265917602996
543031,0.234939785024155,0.0852202912788577,0.361321900826446,543031,"R",0,0
467827,0.171539770452094,0.0613391053205711,0.348751895992321,467827,"L",-0.00469422387465144,-0.000454553172012941
430661,0.278686319176319,0.0751738424960455,0.358603703703704,430661,"R",0,0
543148,0.258081158458239,0.0792397373317528,0.377485289134528,543148,"R",0,0
434778,0.210860855454539,0.101403012234165,0.415001617006961,434778,"S",-0.0100239230640295,0
449181,0.252663586630046,0.0472485886010868,0.315493020700906,449181,"R",0,0
434378,0.2692152089201,0.0778353765080583,0.35998223094782,434378,"R",0,0
462101,0.157036484481581,0.054964204792529,0.325025534481634,462101,"R",0.00343418878775959,0.00579754095516426
488771,0.278546387453362,0.114511354119503,0.362212415916888,488771,"L",-0.00266388206388206,0.00260594582691037
543699,0.286160476820683,0.0383193246942597,0.286304479810946,543699,"R",0,0
489119,0.252600853118878,0.0694554741244495,0.339651381786646,489119,"L",0,0
488768,0.225975559526995,0.0800817445592666,0.352132194220539,488768,"R",0,0
543432,0.224604731787758,0.0822312292878912,0.379923002462501,543432,"R",0,0
543038,0.351808081848583,0.0627218801805254,0.415940064360418,543038,"R",0,0
543216,0.158160377649878,0.0766283875859935,0.308314824507884,543216,"L",0,0
493596,0.204691441656047,0.077016164941738,0.334384523171276,493596,"R",0,0
485567,0.224167352340757,0.100013665998652,0.362454209701369,485567,"L",0.00241538461538462,0
475253,0.245055374698909,0.129948090440887,0.41411629053068,475253,"S",-0.0066046435046435,-0.00721943598961645
506560,0.204627742826681,0.0553930077446828,0.320856721791239,506560,"L",-0.00358295454545454,0
456715,0.152390886070038,0.10168994605021,0.359179253185136,456715,"R",0.004912128032008,0.00564370222665337
501981,0.272069966889392,0.096654607050086,0.47759845899935,501981,"R",-0.00386666010018574,-0.00579274924471299
543135,0.257653674494455,0.0847889749923822,0.362393523021413,543135,"R",0,0
452095,0.248184665266733,0.107790650495497,0.388017522390799,452095,"R",-0.00102567567567568,0.00549229112505847
457763,0.120066110819863,0.0867142614272982,0.346342549300684,457763,"R",-0.00467790492957746,0.00773685129168581
543391,0.230600628205128,0.0815450102028334,0.354753658536585,543391,"R",0,0
489149,0.221391174107574,0.10000309367718,0.386865291482424,489149,"L",-0.000405013927576602,-0.00338923134051244
502671,0.246743756254238,0.114232834976386,0.490741012719204,502671,"R",0.00240495804729214,-0.00691598355042049
457787,0.352830062335526,0.070384615676774,0.347168758434548,457787,"S",-0.00237966101694915,0.00134400498287138
516782,0.190256913719036,0.0533854053878535,0.357776849567079,516782,"R",0.00350372674435585,0.00177373129337012
542979,0.324946651536329,0.111117994228915,0.420035837797596,542979,"R",0.000609503239740821,-0.000672320560202295
572041,0.203319689652483,0.066787891350192,0.384838671087308,572041,"R",0.00432018100391864,0.0012032065231756
448801,0.366720686574317,0.0877816656714639,0.401038123298486,448801,"L",-0.00240804158989208,-0.00881475455871296
543302,0.263068401090702,0.108428522613746,0.36112812518573,543302,"L",0.00281796875,0
572033,0.219718990799953,0.0638260760372437,0.317238990495608,572033,"R",-0.00364347826086956,0
571578,0.337472575072965,0.0663692193046981,0.293302021865671,571578,"L",0,0
453211,0.264291060274584,0.0781270089132562,0.332731393733601,453211,"R",0,0
571788,0.192237089692557,0.101255434721566,0.342845090541727,571788,"L",-0.00987277862696883,0
446192,0.246612299127343,0.0804593131014238,0.36169997739517,446192,"R",0,0
446334,0.190220413098308,0.0536200967851387,0.362716438428443,446334,"R",-1.2937361521418e-05,-0.000282078512016206
458708,0.244075433673469,0.0795359700805218,0.359544164388243,458708,"R",0,0
571431,0.221276677331862,0.0703209898233292,0.396786628190704,571431,"L",-0.00169800370313473,-0.00311844660194175
571757,0.281417382573788,0.0822583401806208,0.395180519791214,571757,"L",0,0
450641,0.229120923076923,0.0855776298701299,0.358603703703704,450641,"L",0,0
450729,0.213592233009709,0.0822565373679383,0.355223170731707,450729,"L",0,0
572863,0.261665180998588,0.0885585434018839,0.345011348091709,572863,"R",0.00245555555555556,0
573185,0.373405776775532,0.0771616664909609,0.30880957936623,573185,"R",0,0
502004,0.225609756097561,0.0842276262295082,0.360423456790123,502004,"R",0,0
501896,0.229891290410529,0.0883763446826313,0.407628336632009,501896,"R",-0.00498079854208085,0.00210716332378223
502226,0.179402036286032,0.0856194946535503,0.331999026177972,502226,"R",0.00478461538461538,0
543228,0.26372216513341,0.0552732509246786,0.396366216222685,543228,"R",-0.00146320938747337,0.00808269938910321
518468,0.230780240384615,0.084319841708178,0.358203086419753,518468,"R",0,0
573064,0.216748768472906,0.0825281188118812,0.362066666666667,573064,"L",0,0
489267,0.300206582021434,0.0664151038084109,0.333727487275595,489267,"R",0.00018525641025641,0.000417120622568093
571506,0.247987656334449,0.11494677222416,0.407076445235499,571506,"L",-0.00860266599667797,-0.0072940212835205
543877,0.157343118124527,0.051348648987011,0.310822441780646,543877,"R",-0.0057671246161306,0.00743479784574948
543401,0.185926193536824,0.0919614126344796,0.339339842482728,543401,"L",0.00442159046807599,0.00195289266537001
571448,0.184505859998497,0.0880114519245018,0.413876687050436,571448,"R",-0.000342647058823529,0.00499478969361714
276520,0.249867609035103,0.0607780359700388,0.341578679135856,276520,"R",0,0
572122,0.210423887657595,0.0763172588785249,0.359241113948783,572122,"L",-0.0021957264957265,0.0052941934011732
571467,0.22872105952381,0.0820530385804262,0.359965933403353,571467,"R",0,0
571945,0.298130275323686,0.0623421775645781,0.347771125173638,571945,"R",0,0
572365,0.219794473508037,0.0592817583114967,0.306784691568821,572365,"L",-0.00412668845315904,-0.000556693030890912
572821,0.201745659639011,0.107733526756347,0.332698080908199,572821,"R",0.000849221204776012,-0.00187560728393731
457705,0.199181999371658,0.127456779776478,0.392290918533711,457705,"R",-0.00257367471238439,-0.00416593572662927
457706,0.313010609667534,0.0800126246362301,0.377758434535349,457706,"R",-0.000533081761006289,-0.00638349381017882
519068,0.283965975567794,0.090533839953305,0.384969712515873,519068,"L",0,0
474319,0.223819109903382,0.0822378582526045,0.356140544451304,474319,"R",0,0
518934,0.141898398332062,0.0723185929239698,0.358582349947395,518934,"R",-0.00387323958590962,0.0071858286320459
475243,0.259651488230009,0.0707449043585661,0.381520521583679,475243,"R",0,0
457803,0.218585353933087,0.0952300670337223,0.380391494612546,457803,"L",-0.00140343633971904,-0.00657940405640634
458675,0.332006618455052,0.0633599548057652,0.424336856991483,458675,"L",0.00102790697674419,0
543734,0.231700208940483,0.0714636272189061,0.360721884297279,543734,"L",0,0
474892,0.333218575544658,0.0987385711520243,0.395794651493599,474892,"R",-0.00295576923076923,0
458731,0.170727862650284,0.109326434427517,0.317446246507045,458731,"L",0.00759412141436613,0.00157320360190067
572204,0.343773955883816,0.0795312005199178,0.326020393835205,572204,"R",0.0016992700729927,0
572114,0.329665463472279,0.129351211038814,0.394894582948136,572114,"L",0.0027756345177665,0
571553,0.196683714285714,0.0814121408467479,0.389315732513101,571553,"L",0,0
456665,0.170164239147085,0.105484320371609,0.396607402568192,456665,"R",6.75596464715849e-05,-0.00583956043956044
576788,0.223872875736961,0.0815858901933294,0.3572028784689,576788,"R",0,0
459431,0.228898461641282,0.080253223011686,0.339266091825308,459431,"L",0.00269059829059829,0
